"No.","Time","Source","Destination","Protocol","Length","Info"
"12839","25.580180","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12840","25.582615","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12841","25.582615","192.168.137.7","104.21.44.41","QUIC","89","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12842","25.582615","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12843","25.582615","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12844","25.582615","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12845","25.582615","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12846","25.582615","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12847","25.583911","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12848","25.588349","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12849","25.588349","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12850","25.588349","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12851","25.588349","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12852","25.592861","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12853","25.592861","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12854","25.592861","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12855","25.592861","192.168.137.7","104.21.44.41","QUIC","95","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12856","25.592861","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12857","25.592861","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12858","25.592861","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12859","25.593766","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12860","25.593766","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12861","25.593766","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12862","25.593766","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12863","25.593766","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12864","25.593766","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12865","25.593766","192.168.137.7","149.56.240.132","TCP","66","60842  >  443 [ACK] Seq=1949 Ack=157 Win=67072 Len=0 TSval=3705253342 TSecr=4084257629"
"12866","25.594650","192.168.137.7","149.56.240.132","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"12867","25.594650","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12868","25.594650","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12869","25.594650","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12870","25.594650","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12871","25.594650","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12872","25.594650","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12873","25.594650","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12874","25.594650","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12875","25.595384","192.168.137.7","149.56.240.132","TLSv1.2","1172","Application Data"
"12876","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12877","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12878","25.602422","192.168.137.7","104.21.44.41","QUIC","95","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12879","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12880","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12881","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12882","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12883","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12884","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12885","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12886","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12887","25.602422","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12888","25.602422","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12889","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12890","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12891","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12892","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12893","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12894","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12895","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12896","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12897","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12898","25.615671","192.168.137.7","104.21.44.41","QUIC","93","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12899","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12900","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12901","25.615671","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12902","25.615671","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12903","25.625669","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12904","25.625669","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12905","25.625669","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12906","25.625669","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12907","25.625669","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12908","25.625669","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12909","25.625669","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12910","25.627436","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12911","25.627436","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12912","25.627436","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12913","25.627436","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12914","25.628095","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12915","25.628095","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12916","25.628402","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12917","25.639614","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12918","25.653536","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12919","25.653718","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12920","25.653798","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12921","25.653868","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12922","25.653934","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12923","25.654031","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12924","25.654099","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12925","25.654164","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12926","25.654230","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12927","25.654363","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12928","25.654434","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12929","25.654498","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12930","25.654564","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12931","25.654629","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12932","25.654693","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12933","25.654756","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12934","25.655001","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12935","25.658796","192.168.137.7","104.21.44.41","QUIC","89","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12936","25.658796","192.168.137.7","104.21.44.41","QUIC","95","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12937","25.658796","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12938","25.659342","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12939","25.663726","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12940","25.663867","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12941","25.663945","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12942","25.664011","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12943","25.664103","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12944","25.664171","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12945","25.664259","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12946","25.664328","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12947","25.664393","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12948","25.664457","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12949","25.664524","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12950","25.664721","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12951","25.664721","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12952","25.672392","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12953","25.672392","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12954","25.672392","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12955","25.672392","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12956","25.672392","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12957","25.695891","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12958","25.696095","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12959","25.696178","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12960","25.696239","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12961","25.696296","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12962","25.696352","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12963","25.696408","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12964","25.696464","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12965","25.696567","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12966","25.696656","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12967","25.696750","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12968","25.696848","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12969","25.696942","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12970","25.697060","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12971","25.697156","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12972","25.697677","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12973","25.697827","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12974","25.697886","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12975","25.697937","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12976","25.698033","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12977","25.698127","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12978","25.698192","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12979","25.698250","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12980","25.698305","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12981","25.698360","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12982","25.698416","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12983","25.698471","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12984","25.698526","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12985","25.698727","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12986","25.698792","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12987","25.698849","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12988","25.698905","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12989","25.698962","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12990","25.699016","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12991","25.699071","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12992","25.699125","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12993","25.699182","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"12994","25.705030","192.168.137.7","104.21.44.41","QUIC","91","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12995","25.705030","192.168.137.7","104.21.44.41","QUIC","92","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12996","25.705030","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12997","25.705030","192.168.137.7","104.21.44.41","QUIC","92","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12998","25.705030","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"12999","25.705030","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13000","25.705030","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13001","25.705030","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13002","25.705030","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13003","25.705857","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13004","25.707601","192.168.137.7","104.21.44.41","QUIC","95","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13005","25.707601","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13006","25.707601","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13007","25.707601","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13008","25.707601","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13009","25.709905","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13010","25.709905","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13011","25.709905","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13012","25.722696","192.168.137.7","104.21.44.41","QUIC","89","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13013","25.727154","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13014","25.727295","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13015","25.727365","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13016","25.727446","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13017","25.727504","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13018","25.727561","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13019","25.727618","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13020","25.727674","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13021","25.727729","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13022","25.727786","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13023","25.727843","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13024","25.727902","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13025","25.727960","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13026","25.728016","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13027","25.728073","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13028","25.728130","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13029","25.728275","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13030","25.728340","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13031","25.728397","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13032","25.728471","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13033","25.733187","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13034","25.733187","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13035","25.733984","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13036","25.734481","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13037","25.750333","192.168.137.7","104.21.44.41","QUIC","89","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13038","25.754366","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13039","25.754528","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13040","25.754598","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13041","25.754659","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13042","25.754716","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13043","25.754773","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13044","25.754830","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13045","25.754886","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13046","25.754945","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13047","25.755002","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13048","25.755060","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13049","25.755116","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13050","25.755172","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13051","25.755254","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13052","25.755314","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13053","25.755374","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13054","25.755523","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13055","25.755589","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13056","25.755647","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13057","25.755704","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13058","25.761288","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13059","25.761288","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13060","25.761288","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13061","25.761288","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13062","25.761288","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13063","25.761288","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13064","25.761929","192.168.137.7","104.21.44.41","QUIC","95","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13065","25.761929","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13066","25.763595","192.168.137.7","104.21.44.41","QUIC","90","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13067","25.763595","192.168.137.7","104.21.44.41","QUIC","88","Protected Payload (KP0), DCID=014420960a76e9de3146c4968476dbd4ba901572"
"13068","25.782265","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13069","25.782360","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13070","25.782399","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13071","25.782433","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13072","25.782465","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13073","25.782497","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13074","25.782528","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"13075","25.782561","104.21.44.41","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
